,eta,epsilon,mu,K,testing_mse,CB_size,tradeOff_dist
299,0.5,2.0,1.0,20,0.8253274641106298,3,0.8253278048843884
300,0.9,0.01,0.001,2,1.024003523343507e-10,31,0.0077750000000000015
301,0.9,0.01,0.001,5,7.652115551651448e-11,31,0.007775000000000001
302,0.9,0.01,0.001,10,8.447875933748425e-11,31,0.007775000000000001
303,0.9,0.01,0.001,15,8.45800556880475e-11,31,0.007775000000000001
304,0.9,0.01,0.001,20,8.463646034244893e-11,31,0.007775000000000001
305,0.9,0.01,0.1,2,9.095342959528383e-05,32,0.008075512214488633
306,0.9,0.01,0.1,5,1.1567750833237259e-10,35,0.008850000000000002
307,0.9,0.01,0.1,10,2.0292947136073115e-07,35,0.008925000002307023
308,0.9,0.01,0.1,15,8.445879069815501e-11,37,0.00935
309,0.9,0.01,0.1,20,8.445879069815501e-11,34,0.008675
310,0.9,0.01,0.1,2,9.095342959528383e-05,32,0.008075512214488633
311,0.9,0.01,0.1,5,1.1567750833237259e-10,35,0.008850000000000002
312,0.9,0.01,0.1,10,2.0292947136073115e-07,35,0.008925000002307023
313,0.9,0.01,0.1,15,8.445879069815501e-11,37,0.00935
314,0.9,0.01,0.1,20,8.445879069815501e-11,34,0.008675
315,0.9,0.01,1.0,2,1.0611142779841919e-07,406,0.10157500000005543
316,0.9,0.01,1.0,5,0.0028020098225575852,406,0.10158864975500811
317,0.9,0.01,1.0,10,9.38431007757278e-11,406,0.101575
318,0.9,0.01,1.0,15,9.38431007757278e-11,406,0.101575
319,0.9,0.01,1.0,20,9.38431007757278e-11,406,0.10155
320,0.9,0.1,0.001,2,4.0759285049120194e-10,15,0.003825000000000022
321,0.9,0.1,0.001,5,2.392819403023853e-10,15,0.0038500000000000075
322,0.9,0.1,0.001,10,4.236916996858938e-10,15,0.0038500000000000235
323,0.9,0.1,0.001,15,3.23573323920902e-10,15,0.003825000000000014
324,0.9,0.1,0.001,20,5.332627927479448e-10,15,0.0038250000000000376
325,0.9,0.1,0.1,2,9.095342959528383e-05,19,0.004775866154568735
326,0.9,0.1,0.1,5,1.1567750833237259e-10,21,0.005475000000000002
327,0.9,0.1,0.1,10,7.073504761464662e-06,17,0.0043250057843278785
328,0.9,0.1,0.1,15,8.445879069815501e-11,19,0.00485
