,eta,epsilon,mu,K,testing_mse,CB_size,tradeOff_dist
121,0.1,0.1,0.001,5,0.006904377516015582,90.0,0.02353551420478553
122,0.1,0.1,0.001,10,0.006849780225053396,91.0,0.023758829708795268
123,0.1,0.1,0.001,15,0.0067291266468656975,91.0,0.023724326026877098
124,0.1,0.1,0.001,20,0.006765879534933104,91.0,0.02373477671858799
125,0.1,0.1,0.1,2,0.021234401190658794,57.0,0.02557268648237513
126,0.1,0.1,0.1,5,2.7856037525368606e-20,89.0,0.02225
127,0.1,0.1,0.1,10,0.02517251867664496,64.0,0.029827096682815767
128,0.1,0.1,0.1,15,1.288631540587236e-29,129.0,0.03225
129,0.1,0.1,0.1,20,0.02671485608169634,134.0,0.04284779498954116
130,0.1,0.1,0.1,2,0.021234401190658794,57.0,0.02557268648237513
131,0.1,0.1,0.1,5,2.7856037525368606e-20,89.0,0.02225
132,0.1,0.1,0.1,10,0.02517251867664496,64.0,0.029827096682815767
133,0.1,0.1,0.1,15,1.288631540587236e-29,129.0,0.03225
134,0.1,0.1,0.1,20,0.02671485608169634,134.0,0.04284779498954116
135,0.1,0.1,1.0,2,1.0218459983924082,34.0,1.021881350466177
136,0.1,0.1,1.0,5,,,
137,0.1,0.1,1.0,10,0.030848005750620088,38.0,0.03227769289757696
138,0.1,0.1,1.0,15,0.32411346684966796,37.0,0.32424543465299677
139,0.1,0.1,1.0,20,0.6487262556223758,77.0,0.6490118005351121
140,0.1,1.0,0.001,2,0.3948859418657205,5.0,0.3948879202801438
141,0.1,1.0,0.001,5,0.3945373942188077,5.0,0.39453937438102027
142,0.1,1.0,0.001,10,0.3945373942188077,5.0,0.39453937438102027
143,0.1,1.0,0.001,15,0.3945373942188077,5.0,0.39453937438102027
144,0.1,1.0,0.001,20,0.3945373942188077,5.0,0.39453937438102027
145,0.1,1.0,0.1,2,0.367996237541133,6.0,0.3679992946249082
146,0.1,1.0,0.1,5,0.3945373942188077,5.0,0.39453937438102027
147,0.1,1.0,0.1,10,0.3945373942188077,5.0,0.39453937438102027
148,0.1,1.0,0.1,15,0.3945373942188077,5.0,0.39453937438102027
149,0.1,1.0,0.1,20,0.3945373942188077,5.0,0.39453937438102027
150,0.1,1.0,0.1,2,0.367996237541133,6.0,0.3679992946249082
151,0.1,1.0,0.1,5,0.3945373942188077,5.0,0.39453937438102027
152,0.1,1.0,0.1,10,0.3945373942188077,5.0,0.39453937438102027
153,0.1,1.0,0.1,15,0.3945373942188077,5.0,0.39453937438102027
154,0.1,1.0,0.1,20,0.3945373942188077,5.0,0.39453937438102027
155,0.1,1.0,1.0,2,0.544843841676715,5.0,0.5448452755719199
156,0.1,1.0,1.0,5,0.3945373942188077,5.0,0.39453937438102027
157,0.1,1.0,1.0,10,0.3945373942188077,5.0,0.39453937438102027
158,0.1,1.0,1.0,15,0.3945373942188077,5.0,0.39453937438102027
159,0.1,1.0,1.0,20,0.3945373942188077,5.0,0.39453937438102027
160,0.1,1.5,0.001,2,0.8858969021263812,3.0,0.88589721960119
161,0.1,1.5,0.001,5,0.8856832776445988,3.0,0.8856835951959816
162,0.1,1.5,0.001,10,0.8856832776445988,3.0,0.8856835951959816
163,0.1,1.5,0.001,15,0.8856832776445988,3.0,0.8856835951959816
164,0.1,1.5,0.001,20,0.8856832776445988,3.0,0.8856835951959816
165,0.1,1.5,0.1,2,0.9057760596263685,3.0,0.9057763701335285
166,0.1,1.5,0.1,5,0.8856832776445988,3.0,0.8856835951959816
167,0.1,1.5,0.1,10,0.8856832776445988,3.0,0.8856835951959816
168,0.1,1.5,0.1,15,0.8856832776445988,3.0,0.8856835951959816
169,0.1,1.5,0.1,20,0.8856832776445988,3.0,0.8856835951959816
170,0.1,1.5,0.1,2,0.9057760596263685,3.0,0.9057763701335285
171,0.1,1.5,0.1,5,0.8856832776445988,3.0,0.8856835951959816
172,0.1,1.5,0.1,10,0.8856832776445988,3.0,0.8856835951959816
