,CB_0,CB_1,CB_2,CB_3,CB_4,CB_5,CB_6,CB_7,CB_8,CB_9,CB_10,CB_11,CB_12,CB_13,CB_14,CB_15,CB_16,CB_17,CB_18,CB_19,TMSE_0,TMSE_1,TMSE_2,TMSE_3,TMSE_4,TMSE_5,TMSE_6,TMSE_7,TMSE_8,TMSE_9,TMSE_10,TMSE_11,TMSE_12,TMSE_13,TMSE_14,TMSE_15,TMSE_16,TMSE_17,TMSE_18,TMSE_19,mean_CB,mean_TMSE
359,90,89,57,119,49,40,106,105,85,60,46,74,195,92,83,115,77,54,108,64,0.03893480394346452,0.029531352182796445,0.008950909844800453,0.0168630114662771,0.2028188267351696,0.10914615974301597,0.008807559848874,0.02586934056501385,0.02675791460511112,0.018803215252315056,0.10029142269452045,0.12645102806921907,0.017588543557178225,0.013106768029567133,0.028698235469738858,0.05726800519056921,0.01384827935444381,0.08564434618174739,0.01469743444501145,0.020875082510319873,85.4,0.048247611984457685
360,90,89,57,119,49,40,106,105,85,60,48,79,195,92,83,115,77,54,108,65,0.03893492940510442,0.02971287291914012,0.009021045655790228,0.016287277965284258,0.20257546742549642,0.1091759235308282,0.01021303949286575,0.02688568798923401,0.025506661613767613,0.018773175835671854,0.09248864182813565,0.18555983428619902,0.016152375576446602,0.013317540709235794,0.028616459614410845,0.05690792817221897,0.013528997340625279,0.08576689046515865,0.015052589253632212,0.02749800340301743,85.8,0.05109876712411317
361,90,89,57,119,49,40,106,105,85,60,51,81,195,92,83,115,77,54,108,65,0.03918250644314442,0.02983291968454572,0.008941185186450134,0.0160696956969696,0.2026305401490825,0.10929786325808019,0.009376448911206987,0.027399225798690325,0.025720855111028847,0.01898510956289478,0.09805084906257455,0.2084439070963325,0.015885762233910704,0.013165932371018737,0.02864121342715686,0.05705679183810182,0.01397029286731554,0.08563466944732213,0.015863114111644462,0.02412075911097717,86.05,0.052413482068422404
362,90,89,57,119,49,40,106,105,87,60,51,85,195,92,83,116,77,54,108,65,0.03903513551459285,0.02989905332094104,0.008877348141759259,0.016459100507314847,0.20254248049076343,0.10927515721626162,0.009845495313523417,0.029009657501692706,0.0267110560490338,0.019072984567980858,0.10541730213513822,0.13526197723011388,0.01571243327075682,0.013522874122065131,0.028664596978671512,0.05682150401131194,0.013956577350509257,0.08546096931520893,0.018269887778441768,0.018504194227649068,86.4,0.04911598925218652
363,90,89,57,119,49,40,106,105,87,60,52,87,195,92,83,116,77,54,108,65,0.038736532848496895,0.02985664055028431,0.008853494974885648,0.01636120708094862,0.20254418567791382,0.1092241315618428,0.010131173712763819,0.029347833590727828,0.028887010980160985,0.019360109167405277,0.11227253720890078,0.0566934458725889,0.015898127320641397,0.013846120678497893,0.028088883122699054,0.057269010646288115,0.013972231865721989,0.08549400513425767,0.017979677058877642,0.01843499121996966,86.55,0.045662567513693644
364,90,89,57,119,49,40,106,105,88,60,53,87,195,92,83,116,77,54,108,65,0.03878418245840514,0.030181021703730524,0.008715172191085651,0.016615527190895794,0.202519470910345,0.10912304614006335,0.011574601620441438,0.02856511203024568,0.029422085568422362,0.019300447450694785,0.14029186248603717,0.05150232301619866,0.016397619196833073,0.013540605520841499,0.028372312392482887,0.05717053333719202,0.013858281707785348,0.08548628742195447,0.017785168068639973,0.018406530193005068,86.65,0.046880609530264995
365,90,89,57,119,49,40,106,105,88,60,54,87,195,92,83,116,77,54,108,65,0.038525700501903855,0.03018062247406518,0.008738996000086364,0.01678417650355246,0.20257571771796984,0.10916064505914885,0.010801674358796564,0.027208009408746257,0.03148959874803786,0.01928543848911154,0.12396684025091911,0.053629978407780894,0.016264961598715915,0.013965875495622266,0.02845971040914927,0.057705586171953344,0.013931444057875452,0.08548566133169479,0.016332630598055665,0.020593753487514334,86.7,0.046254351053534995
366,90,89,57,119,49,40,106,106,88,60,55,90,195,92,83,116,77,54,108,65,0.03884919368497081,0.03049024776869814,0.008763951863207577,0.01732055266966732,0.20259762059482112,0.10922562619604878,0.008761955259155754,0.026334918496224453,0.030817369705103362,0.019231398347111617,0.07869829133687292,0.0555458647704287,0.017173120361888165,0.014062892624801447,0.028453664507525057,0.057913314837606894,0.01381424970115669,0.08553168155115508,0.016027415268410564,0.018393617560081475,86.95,0.043900347355246803
367,90,89,57,119,49,40,106,106,88,60,55,95,195,92,83,116,77,54,108,65,0.03901996031123071,0.03071283241176347,0.008803016508938439,0.017495068055846746,0.20271096623186435,0.10933650019159115,0.008562274800290568,0.02662443581976375,0.026825320352586526,0.019368693147091956,0.07028537343743484,0.1100058988300034,0.017929855561798616,0.015059838690067332,0.02832769976855854,0.05790831191967244,0.013955310524173859,0.08553844277153708,0.01629950518723663,0.01747296769642241,87.2,0.046112113610893644
368,90,89,57,119,49,40,106,106,88,60,57,97,195,92,83,116,77,54,108,65,0.038967785549867864,0.03062286149811041,0.008898423825899605,0.017628674794109695,0.20262916033525893,0.10924246473860019,0.008605689876382225,0.029057572846928014,0.025265800139300076,0.01931753529908601,0.07374614673856493,0.14870442565475914,0.01819808188086852,0.015104520977941271,0.02818870344739141,0.05758495100208582,0.014248752753696484,0.08549638495701416,0.015438388996657882,0.017563107503093048,87.4,0.04822547164078079
369,90,89,57,119,49,40,106,106,88,60,58,99,195,92,83,116,77,54,108,65,0.03937533343634938,0.03071022654732043,0.008854579186649102,0.01784621722899241,0.2026521824674632,0.10924028411942421,0.009389350142799067,0.02892763727140907,0.02371904936573503,0.019269736794891724,0.08254252103994773,0.07434413919401191,0.017686996649144922,0.01589357893626395,0.028283312189461077,0.05808726670148241,0.014177431346694603,0.08542515811542711,0.015766130472846734,0.017418713552379908,87.55,0.0449804922379347
370,90,89,57,119,49,40,106,106,88,60,59,99,195,92,83,116,77,54,108,65,0.039202938919971106,0.03051526118002513,0.008829965529771736,0.018393707926632148,0.20284526097134595,0.10916269989730418,0.009726426771452973,0.02924747417934557,0.024083218071922426,0.019279204388297548,0.09957198203366505,0.028324160640886817,0.017510747278269723,0.015447496799101268,0.02826090306614527,0.05870889693232051,0.01427056258860993,0.08541863121899332,0.016856488250181944,0.017413268986060233,87.6,0.04365346478151514
371,90,89,57,119,49,40,106,106,90,60,60,99,195,92,83,116,77,54,108,65,0.0394688889160036,0.03159409013092709,0.008843276893930847,0.018594940383457995,0.20264079777738564,0.10918740348746876,0.00930826403102136,0.02828453428498211,0.037672009231147864,0.019353489255994286,0.13058682136959662,0.023812354789750103,0.018893353131780193,0.014626853137451703,0.028701693512726754,0.058041273686815574,0.014628286321799227,0.08565864638252838,0.01717193128316955,0.017717053551979823,87.75,0.04573929807799588
372,90,89,57,119,49,40,106,106,90,60,62,99,195,92,83,116,77,54,109,65,0.03975775100846237,0.03148315394612276,0.008925051349724078,0.019415331302711267,0.20301988338051094,0.10917352477661783,0.00870393212945267,0.026098467678242622,0.06601807558950158,0.01927721558997087,0.11255227329528857,0.023457520441883272,0.019217917129415653,0.01452331890627673,0.028835341730513494,0.05793399131957639,0.014571765388761126,0.08573279382030753,0.017132385850834916,0.017099106236919785,87.9,0.04614644004355472
373,90,89,57,119,49,40,106,107,91,60,63,99,195,92,83,116,77,54,109,65,0.03977063540377908,0.03247276389012495,0.00890871344605043,0.020498284735237238,0.20305801974862356,0.10924918703162458,0.009032900129416222,0.023440440162977423,0.03269585122484422,0.019487917274572997,0.059995202780637504,0.026941821997529,0.019221251048981,0.014599847758172807,0.02861670176331164,0.05826828239179348,0.014628246009497184,0.08567998265562596,0.016797005841614077,0.017299617798163552,88.05,0.042033133654628844
374,90,89,57,119,49,40,107,107,91,60,63,99,195,92,83,116,77,54,109,65,0.039827026355911024,0.032443756364976435,0.008911186294181753,0.020410305296555884,0.20306141809143255,0.10926705196435356,0.009432092720115946,0.023762892790412573,0.015045242847906879,0.019516272952073994,0.0535941958360024,0.030347284525151078,0.019622728686922056,0.01503908480084069,0.02757022206169557,0.05843974459061023,0.014651433310400383,0.08569474178109646,0.016763198879954946,0.01765070490483907,88.1,0.04105252925277168
375,90,89,57,119,49,40,107,107,91,60,63,99,195,92,83,116,77,54,109,65,0.04029149080312051,0.03264298383492866,0.008905721582183754,0.019903834959367366,0.20307282566703877,0.10932264508091828,0.010803066364314736,0.02521622902733999,0.01477830299872984,0.019544391684011536,0.06020055272036898,0.034794405165449044,0.019967202433975907,0.015236966158396776,0.027531001715298608,0.058632352698782635,0.015331755962173475,0.08567418289182244,0.015543230983156095,0.017491575083593055,88.1,0.04174423589074853
376,90,89,57,119,49,40,107,107,91,60,63,99,195,92,83,116,77,54,109,65,0.040735461390375954,0.0331081902496755,0.008921658068493217,0.01973006255190191,0.20319961654374563,0.10929644099357656,0.01008470727510292,0.025402437797215894,0.01392061186732122,0.01950790897003688,0.06445315536288532,0.03731393899096548,0.02100699746027081,0.015615633833464346,0.027914676737033066,0.058489656126107153,0.01551525071271195,0.08545554204618672,0.01565728864260591,0.017510347716234245,88.1,0.04214197916679554
377,90,89,57,119,49,40,107,107,91,60,63,99,195,92,83,116,77,54,109,65,0.039961340943636486,0.032812294663930555,0.008995399342612785,0.019634911606943986,0.20308158267734755,0.10929212111675811,0.010068327426622966,0.025311854878042342,0.015993634530570545,0.019615721975837868,0.07717722323164386,0.030209893923119895,0.020396605014128922,0.015964985507169308,0.028212213224539335,0.05832472091369487,0.015911324731586622,0.08522201074505205,0.015771290765369005,0.0177771985173145,88.1,0.042486732786796086
378,90,89,57,119,49,40,107,107,91,60,64,99,195,92,84,116,77,54,109,65,0.03967417785064785,0.033227809783623476,0.009123470381854992,0.019666574869385806,0.2029817097768544,0.10922510748712118,0.008415348315252716,0.024715383045216206,0.020251472949711594,0.020064893744590827,0.09877075400835471,0.024726357364528467,0.02150146931647617,0.015914027300025748,0.028290576781393056,0.058029400063543145,0.015903178958142184,0.0856089424800542,0.017819097725150328,0.017828769653838207,88.2,0.04358692609278826
379,90,89,57,119,49,40,107,107,91,60,64,99,195,92,84,116,77,54,109,65,0.03926512433389767,0.034359893217096184,0.009099389157205269,0.020037160426403064,0.2030761295716229,0.10924359431634123,0.008474634711249766,0.02287387114815215,0.036838354767093365,0.020193590605066508,0.07725308166858415,0.02524093070990771,0.02275743984554293,0.015024244273671127,0.027438772008267852,0.05758689161948066,0.015895623269081234,0.08560730537054495,0.01954090393140203,0.01764525619682989,88.2,0.04337260955737204
380,90,89,57,119,49,40,107,107,91,60,64,99,195,92,85,116,77,54,109,65,0.03901725951015154,0.035466626703630946,0.009018014229239917,0.020478764679408543,0.20316196544750476,0.10928428229045418,0.009229746838105754,0.021487835080689063,0.04070255695313065,0.02026083285653237,0.05284259154662459,0.024664186691808098,0.024175838437454942,0.012353818666578958,0.026897666344308284,0.057589435505935226,0.015421185900792264,0.08567189647024114,0.01967819729302927,0.017283913372469786,88.25,0.042234330740904505
381,90,89,57,119,49,40,107,107,91,60,64,99,195,92,85,116,77,54,109,65,0.03927984337685846,0.03527561565985498,0.008949031163881457,0.021874544229525127,0.20325742334118702,0.10928576196068965,0.00917177287367604,0.022852771548935488,0.014680148965085883,0.020165176670868732,0.046576223656576626,0.027596523644159134,0.02332564218186602,0.010745982167959812,0.027060865590323023,0.05779606329537276,0.015379561100106307,0.08562931923381799,0.020751005278936262,0.017163042437316218,88.25,0.040840815918849846
382,90,89,57,119,49,40,107,107,91,60,66,99,196,92,85,116,77,54,110,65,0.039303713087126345,0.033089956036579236,0.008959296423557223,0.022202653674157004,0.2033386755113565,0.10935845068784136,0.009713204819993342,0.023046355441253566,0.01199662897563742,0.020370544642136584,0.052470560619648714,0.028460447976314713,0.02226020794963534,0.010682399518665904,0.027182359663393718,0.0574901170614459,0.015464429164156681,0.0853452417181791,0.020112684696353793,0.0177212621540557,88.45,0.04092845949107441
383,90,89,57,119,49,40,107,107,91,60,66,99,196,92,85,116,77,54,110,65,0.03952452959990738,0.03240077315651407,0.009024716077219651,0.022893088880229166,0.20343006277188783,0.10946802721357983,0.010774665609083668,0.02430945551895562,0.011012383257700403,0.020463880589341777,0.05698979439402402,0.02822317043201997,0.021044717161281343,0.011413183159813677,0.027867593944252474,0.05694723950275246,0.016331209147983316,0.08489832898848054,0.01820385047956589,0.017499440404190984,88.45,0.0411360055144392
384,90,89,57,119,49,40,107,107,92,60,67,99,196,92,85,116,77,54,110,65,0.03971910765517562,0.031889896901254856,0.009083908259627573,0.02322826872511672,0.2034156831172746,0.10944759672222946,0.01306362070158753,0.024105574866552272,0.011874982774042904,0.0207115882505439,0.07176751459421504,0.028460354008079055,0.021333675194800974,0.011538217962836463,0.027629950027653997,0.05636411005296969,0.01661639764077231,0.08504501633721605,0.015971300208222898,0.017603582568248958,88.55,0.04194351732842105
385,90,89,57,119,49,40,107,107,92,60,67,99,196,92,85,116,77,54,110,65,0.040592792496731304,0.031613386400694006,0.009096575804392909,0.022008322727995775,0.2035917147968328,0.10940323663379906,0.01381965523681209,0.022972705477564536,0.011542076624538149,0.02135674476978633,0.08961524234230564,0.02880340766976263,0.022097051431160374,0.011703021604652006,0.02775629895696943,0.056388965443797054,0.01684061083136257,0.0852434788294837,0.0158876515281644,0.017570659384203807,88.55,0.04289517994955043
386,90,89,57,119,49,40,107,107,93,60,67,99,196,93,85,116,77,54,110,65,0.03918134057524847,0.03174074529758052,0.00915090024417352,0.020612538729564096,0.20362602311795439,0.10940080195551959,0.013965454587910367,0.02242626438866603,0.024780496668738685,0.02128120766199513,0.06489875453574885,0.0287166045311225,0.025166611089997737,0.012342091730704349,0.02789139010069719,0.05616850916186468,0.016978873659585687,0.08506321057366366,0.016762443474192878,0.016715710128573983,88.65,0.042343498610675115
387,90,89,57,119,49,40,107,107,95,60,69,101,196,93,85,116,77,54,110,65,0.03825778915008298,0.031382890826885404,0.009197776789196076,0.0183413787219325,0.20357794211864652,0.10940250542381877,0.01167177491419879,0.023325004854053505,0.038472580212357305,0.0213516501164881,0.05004635414212386,0.027076926962730525,0.026965475323607407,0.012232784053979154,0.027628919785778305,0.05620615130853903,0.016900291265072056,0.08508257426114949,0.016595146240420525,0.016567866998253872,88.95,0.04201418917346571
388,90,89,57,119,49,40,107,107,96,60,69,101,196,93,85,116,77,54,110,65,0.03832255989881207,0.032056061801393324,0.009282979574422897,0.02151532673049155,0.20348230872169693,0.10943076710941513,0.011148254554483249,0.023942786676114616,0.02321092100925056,0.021504978604660743,0.04378558611575677,0.028831829486776886,0.026472575941581273,0.012009962554004383,0.02751508247934857,0.05688393766399408,0.01678257893373031,0.08519980104379897,0.01698860597138198,0.016795133457596235,89.0,0.04125810191643553
389,90,89,57,119,49,40,107,107,96,60,70,101,196,93,85,116,77,54,110,65,0.038940908749929934,0.0329229694808372,0.009199255326413814,0.020959792152557877,0.20339585003354033,0.1094650416837188,0.010769729809173683,0.024593210984995933,0.010641386545665304,0.021501691280137604,0.042794190648346386,0.02998664807598664,0.02625041548134273,0.011959362401708648,0.02758954758335925,0.05714430190406478,0.016249811813680053,0.08524220210391668,0.016263135261573563,0.017745361444566666,89.05,0.040680740638275786
390,90,89,57,119,49,40,107,107,96,60,71,102,196,93,85,116,77,54,110,65,0.0390954962921427,0.03243641982817987,0.009263099806710445,0.02074142074048589,0.2034128805603295,0.10958572660070885,0.010024767093777113,0.024451719733600316,0.010795954604429966,0.02151621617368219,0.04578444342136142,0.02989589697250383,0.02972885086587931,0.012408266290889416,0.027613295132174587,0.05734498127881486,0.015244901567660195,0.08454571859334516,0.016032053987366436,0.01800379912577524,89.15,0.04089629543349086
